dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,165.937657,226.521249,108.501676,118.577525,64.796462,-0.000000,0.210077
0.020000,168.266119,227.004186,110.879706,119.225490,32.398231,-1619.911550,0.198745
0.020000,170.600715,227.459476,113.258298,118.633707,-29.589177,-3099.370405,0.186267
0.020000,172.923006,227.881122,115.618574,117.393958,-61.987408,-1619.911550,0.172764
0.020000,175.170827,228.258512,117.953494,116.098029,-64.796462,-140.452695,0.166700
0.020000,177.438745,228.691214,120.262496,114.802100,-64.796462,0.000000,0.209272
0.020000,179.662801,229.206466,122.545578,113.506171,-64.796462,0.000000,0.244985
0.020000,181.843988,229.786860,124.802742,112.210241,-64.796462,0.000000,0.274135
0.020000,183.984497,230.416506,127.033988,110.914312,-64.796462,-0.000000,0.297083
0.020000,186.087290,231.081045,129.239315,109.618383,-64.796462,0.000000,0.314198
0.020000,188.155746,231.767528,131.418723,108.322454,-64.796462,-0.000000,0.325824
0.020000,190.193413,232.464245,133.572213,107.026524,-64.796462,0.000000,0.332261
0.020000,192.203824,233.160525,135.699784,105.730595,-64.796462,0.000000,0.333752
0.020000,194.190358,233.846547,137.801437,104.434666,-64.796462,0.000000,0.330490
0.020000,196.156133,234.513164,139.877171,103.138737,-64.796462,0.000000,0.322618
0.020000,198.103923,235.151761,141.926986,101.842807,-64.796462,-0.000000,0.310239
0.020000,200.036072,235.754139,143.950883,100.546878,-64.796462,0.000000,0.293423
0.020000,201.954421,236.312446,145.948861,99.250949,-64.796462,-0.000000,0.272229
0.020000,203.860220,236.819138,147.920921,97.955020,-64.796462,0.000000,0.246714
0.020000,205.754054,237.267000,149.867062,96.659091,-64.796462,0.000000,0.216957
0.020000,207.635759,237.649212,151.787285,95.363161,-64.796462,0.000000,0.183081
0.020000,209.504367,237.959475,153.681589,94.067232,-64.796462,0.000000,0.145274
0.020000,211.358068,238.192181,155.549974,92.771303,-64.796462,-0.000000,0.103815
0.020000,213.194227,238.342635,157.392441,91.475374,-64.796462,0.000000,0.059087
0.020000,215.009453,238.407285,159.208989,90.179444,-64.796462,-0.000000,0.011586
0.020000,216.799746,238.383946,160.999619,88.883515,-64.796462,0.000000,6.245100
0.020000,218.560705,238.271963,162.764330,87.587586,-64.796462,0.000000,6.193946
0.020000,220.287799,238.072299,164.503122,86.291657,-64.796462,-0.000000,6.142042
0.020000,221.976633,237.787499,166.215996,84.995727,-64.796462,0.000000,6.090126
0.020000,223.623227,237.421545,167.902951,83.699798,-64.796462,-0.000000,6.038892
0.020000,225.224212,236.979612,169.563988,82.403869,-64.796462,0.000000,5.988948
0.020000,226.776990,236.467761,171.199106,81.107940,-64.796462,-0.000000,5.940790
0.020000,228.279740,235.892624,172.808305,79.812010,-64.796462,0.000000,5.894792
0.020000,229.731478,235.261072,174.391586,78.516081,-64.796462,0.000000,5.851202
0.020000,231.100517,234.622722,175.948949,77.220152,-64.796462,-0.000000,5.851018
0.020000,232.493904,233.987284,177.480392,75.924223,-64.796462,0.000000,5.859055
0.020000,233.867624,233.371251,178.985917,74.628293,-64.796462,-0.000000,5.863664
0.020000,235.219504,232.769871,180.465524,73.332364,-64.796462,0.000000,5.865074
0.020000,236.547639,232.178883,181.919212,72.036435,-64.796462,-0.000000,5.863466
0.020000,237.850314,231.594452,183.346981,70.740506,-64.796462,0.000000,5.858978
0.020000,239.125946,231.013125,184.748832,69.444576,-64.796462,0.000000,5.851718
0.020000,240.373031,230.431787,186.124765,68.148647,-64.796462,-0.000000,5.841760
0.020000,241.590110,229.847638,187.474778,66.852718,-64.796462,0.000000,5.829159
0.020000,242.775741,229.258167,188.798873,65.556789,-64.796462,-0.000000,5.813952
0.020000,243.928468,228.661143,190.097050,64.260860,-64.796462,0.000000,5.796166
0.020000,245.046818,228.054613,191.369308,62.964930,-64.796462,-0.000000,5.775819
0.020000,246.129283,227.436906,192.615647,61.669001,-64.796462,0.000000,5.752935
0.020000,247.174327,226.806644,193.836068,60.373072,-64.796462,-0.000000,5.727545
0.020000,248.180390,226.162764,195.030570,59.077143,-64.796462,0.000000,5.699695
0.020000,249.145910,225.504543,196.199153,57.781213,-64.796462,-0.000000,5.669458
0.020000,250.069348,224.831616,197.341818,56.485284,-64.796462,0.000000,5.636937
0.020000,250.949231,224.144011,198.458565,55.189355,-64.796462,0.000000,5.602274
0.020000,251.784202,223.442159,199.549393,53.893426,-64.796462,-0.000000,5.565657
0.020000,252.573073,222.726916,200.614302,52.597496,-64.796462,-0.000000,5.527321
0.020000,253.314892,221.999548,201.653292,51.301567,-64.796462,0.000000,5.487547
0.020000,254.009001,221.261725,202.666364,50.005638,-64.796462,-0.000000,5.446658
0.020000,254.655094,220.515472,203.653518,48.709709,-64.796462,0.000000,5.405013
0.020000,255.253259,219.763119,204.614753,47.413779,-64.796462,0.000000,5.362987
0.020000,255.804004,219.007230,205.550069,46.117850,-64.796462,0.000000,5.320964
0.020000,256.308258,218.250521,206.459467,44.821921,-64.796462,-0.000000,5.279314
0.020000,256.767359,217.495769,207.342946,43.525992,-64.796462,-0.000000,5.238383
0.020000,257.183010,216.745739,208.200506,42.230062,-64.796462,0.000000,5.198478
0.020000,257.557224,216.003104,209.032148,40.934133,-64.796462,-0.000000,5.159860
0.020000,257.892264,215.270396,209.837872,39.638204,-64.796462,0.000000,5.122735
0.020000,258.190571,214.549945,210.617677,38.342275,-64.796462,0.000000,5.087261
0.020000,258.454693,213.843878,211.371563,37.046345,-64.796462,-0.000000,5.053542
0.020000,258.687228,213.154085,212.099530,35.750416,-64.796462,0.000000,5.021641
0.020000,258.890769,212.482221,212.801579,34.454487,-64.796462,0.000000,4.991581
0.020000,259.067860,211.829717,213.477710,33.158558,-64.796462,-0.000000,4.963355
0.020000,259.220955,211.197805,214.127922,31.862629,-64.796462,0.000000,4.936930
0.020000,259.352401,210.587526,214.752215,30.566699,-64.796462,0.000000,4.912256
0.020000,259.464419,209.999739,215.350590,29.270770,-64.796462,0.000000,4.889269
0.020000,259.559092,209.435175,215.923046,27.974841,-64.796462,-0.000000,4.867900
0.020000,259.638357,208.894432,216.469583,26.678912,-64.796462,0.000000,4.848072
0.020000,259.704019,208.377970,216.990202,25.382982,-64.796462,-0.000000,4.829708
0.020000,259.757731,207.886202,217.484903,24.087053,-64.796462,0.000000,4.812731
0.020000,259.801020,207.419436,217.953684,22.791124,-64.796462,0.000000,4.797068
0.020000,259.835279,206.977905,218.396548,21.495195,-64.796462,-0.000000,4.782645
0.020000,259.861781,206.561802,218.813492,20.199265,-64.796462,0.000000,4.769395
0.020000,259.881681,206.171289,219.204518,18.903336,-64.796462,0.000000,4.757257
0.020000,259.896028,205.806457,219.569626,17.607407,-64.796462,0.000000,4.746170
0.020000,259.905768,205.467416,219.908814,16.311478,-64.796462,-0.000000,4.736081
0.020000,259.911753,205.154202,220.222085,15.015548,-64.796462,0.000000,4.726941
0.020000,259.914748,204.866862,220.509436,13.719619,-64.796462,0.000000,4.718706
0.020000,259.915434,204.605441,220.770869,12.423690,-64.796462,-0.000000,4.711335
0.020000,259.914413,204.369928,221.006384,11.127761,-64.796462,0.000000,4.704793
0.020000,259.912218,204.160343,221.215980,9.831831,-64.796462,-0.000000,4.699048
0.020000,259.909310,203.976689,221.399657,8.535902,-64.796462,0.000000,4.694072
0.020000,259.906086,203.818966,221.557416,7.239973,-64.796462,0.000000,4.689842
0.020000,259.902883,203.687166,221.689256,5.944044,-64.796462,0.000000,4.686338
0.020000,259.899975,203.581280,221.795178,4.648114,-64.796462,-0.000000,4.683543
0.020000,259.897584,203.501317,221.875181,3.352185,-64.796462,0.000000,4.681444
0.020000,259.895872,203.447259,221.929265,2.056256,-64.796462,-0.000000,4.680030
0.020000,259.894951,203.419103,221.957431,0.760327,-64.796462,0.000000,4.679295
0.020000,259.894679,203.410936,221.965596,0.056181,-35.207285,1479.458855,4.679083
0.020000,259.894661,203.410374,221.966158,0.000000,-2.809054,1619.911550,4.679068
0.020000,259.894661,203.410374,221.966158,0.000000,0.000000,140.452695,4.679068
