dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,73.586225,223.685230,14.448868,42.213633,61.708421,-10.408722,0.004976
0.020000,74.455083,223.689995,15.317738,43.443506,61.493669,-10.737636,0.006006
0.020000,75.348442,223.695866,16.211117,44.668952,61.272306,-11.068119,0.007154
0.020000,76.266211,223.703009,17.128914,45.889841,61.044438,-11.393416,0.008427
0.020000,77.208293,223.711602,18.071035,47.106040,60.809969,-11.723465,0.009832
0.020000,78.174587,223.721842,19.037383,48.317421,60.569026,-12.047128,0.011379
0.020000,79.164990,223.733942,20.027860,49.523852,60.321546,-12.374008,0.013074
0.020000,80.179395,223.748136,21.042364,50.725204,60.067613,-12.696652,0.014928
0.020000,81.217690,223.764674,22.080791,51.921350,59.807297,-13.015801,0.016947
0.020000,82.279761,223.783829,23.143035,53.112164,59.540683,-13.330690,0.019142
0.020000,83.365487,223.805894,24.228985,54.297520,59.267821,-13.643126,0.021521
0.020000,84.474745,223.831184,25.338531,55.477298,58.988900,-13.946028,0.024094
0.020000,85.607405,223.860038,26.471559,56.651379,58.704038,-14.243079,0.026869
0.020000,86.763333,223.892818,27.627952,57.819648,58.413457,-14.529076,0.029858
0.020000,87.942390,223.929911,28.807591,58.981996,58.117379,-14.803871,0.033069
0.020000,89.144429,223.971730,30.010358,60.138318,57.816131,-15.062438,0.036513
0.020000,90.369298,224.018716,31.236128,61.288518,57.509977,-15.307659,0.040199
0.020000,91.616839,224.071335,32.484778,62.432508,57.199491,-15.524309,0.044139
0.020000,92.886885,224.130084,33.756183,63.570207,56.884981,-15.725535,0.048343
0.020000,94.179263,224.195489,35.050214,64.701551,56.567203,-15.888891,0.052820
0.020000,95.493788,224.268104,36.366743,65.826486,56.246727,-16.023770,0.057583
0.020000,96.830271,224.348516,37.705643,66.944972,55.924330,-16.119868,0.062642
0.020000,98.188509,224.437343,39.066783,68.056995,55.601125,-16.160237,0.068007
0.020000,99.568292,224.535235,40.450034,69.162550,55.277743,-16.169134,0.073689
0.020000,100.969397,224.642875,41.855267,70.261670,54.956016,-16.086312,0.079700
0.020000,102.391589,224.760979,43.282355,71.354404,54.636693,-15.966159,0.086048
0.020000,103.727665,224.881696,44.623873,67.075913,-213.924547,-13428.062027,0.095599
0.020000,105.128159,225.024729,46.031652,70.388955,165.652082,18978.831476,0.107876
0.020000,106.555437,225.188055,47.468244,71.829597,72.032118,-4680.998221,0.119913
0.020000,108.009650,225.372021,48.934048,73.290205,73.030381,49.913142,0.131674
0.020000,109.490963,225.576915,50.429465,74.770812,74.030359,49.998900,0.143128
0.020000,110.999548,225.802961,51.954890,76.271287,75.023782,49.671166,0.154241
0.020000,112.535590,226.050311,53.510721,77.791532,76.012225,49.422143,0.164980
0.020000,114.099292,226.319051,55.097348,79.331325,76.989631,48.870335,0.175313
0.020000,115.690873,226.609186,56.715157,80.890486,77.958052,48.421017,0.185207
0.020000,117.310574,226.920644,58.364532,82.468759,78.913688,47.781797,0.194630
0.020000,118.958662,227.253267,60.045851,84.065917,79.857861,47.208666,0.203552
0.020000,120.635430,227.606812,61.759485,85.681727,80.790528,46.633355,0.211940
0.020000,122.341202,227.980943,63.505805,87.315979,81.712597,46.103449,0.219765
0.020000,124.076337,228.375229,65.285175,88.968494,82.625732,45.656733,0.226995
0.020000,125.841233,228.789142,67.097957,90.639129,83.531755,45.301160,0.233601
0.020000,127.636327,229.222047,68.944513,92.327799,84.433505,45.087502,0.239553
0.020000,129.462100,229.673206,70.825203,94.034479,85.333981,45.023775,0.244820
0.020000,131.319083,230.141764,72.740387,95.759199,86.236008,45.101362,0.249372
0.020000,133.207852,230.626752,74.690428,97.502071,87.143603,45.379764,0.253179
0.020000,135.129037,231.127076,76.675694,99.263264,88.059651,45.802392,0.256211
0.020000,137.083323,231.641512,78.696554,101.043038,88.988692,46.452052,0.258437
0.020000,139.071447,232.168701,80.753388,102.841703,89.933283,47.229529,0.259824
0.020000,141.094203,232.707140,82.846581,104.659644,90.897056,48.188672,0.260342
0.020000,143.152438,233.255172,84.976527,106.497290,91.882281,49.261233,0.259957
0.020000,145.247052,233.810980,87.143629,108.355112,92.891076,50.439755,0.258635
0.020000,147.378997,234.372576,89.348301,110.233595,93.924168,51.654632,0.256343
0.020000,149.549269,234.937787,91.590966,112.133221,94.981314,52.857277,0.253044
0.020000,151.758904,235.504249,93.872054,114.054437,96.060807,53.974680,0.248703
0.020000,154.008968,236.069391,96.192006,115.997601,97.158173,54.868280,0.243283
0.020000,156.300550,236.630424,98.551266,117.962955,98.267698,55.476233,0.236747
0.020000,158.634741,237.184327,100.950277,119.950556,99.380074,55.618803,0.229059
0.020000,161.012621,237.727835,103.389481,121.960208,100.482586,55.125613,0.220181
0.020000,163.435239,238.257428,105.869309,123.991384,101.558801,53.810732,0.210077
0.020000,165.896847,238.767967,108.383303,125.699700,85.415811,-807.149501,0.198745
0.020000,168.378411,239.251904,110.911613,126.415508,35.790367,-2481.272169,0.186267
0.020000,170.860142,239.702483,113.433915,126.115136,-15.018563,-2540.446497,0.172764
0.020000,173.179682,240.092165,115.785961,117.602267,-425.643480,-20531.245885,0.166700
0.020000,174.945770,240.429403,117.583959,89.899930,-1385.116854,-47973.668671,0.209272
0.020000,176.752296,240.848156,119.438383,92.721196,141.063323,76309.008851,0.244985
0.020000,178.595414,241.338776,121.345683,95.364977,132.189067,-443.712790,0.274135
0.020000,180.471714,241.890841,123.301515,97.791616,121.331937,-542.856535,0.297083
0.020000,182.378646,242.493580,125.301435,99.996012,110.219795,-555.607094,0.314198
0.020000,184.314667,243.136174,127.341314,101.993926,99.895693,-516.205099,0.325824
0.020000,186.279242,243.807933,129.417565,103.812555,90.931447,-448.212312,0.332261
0.020000,188.272741,244.498364,131.527240,105.483775,83.561023,-368.521169,0.333752
0.020000,190.296277,245.197148,133.668034,107.039660,77.794252,-288.338560,0.330490
0.020000,192.351522,245.894066,135.838224,108.509528,73.493379,-215.043675,0.322618
0.020000,194.440492,246.578890,138.036583,109.917944,70.420789,-153.629501,0.310239
0.020000,196.565300,247.241251,140.262236,111.282654,68.235520,-109.263434,0.293423
0.020000,198.727869,247.870532,142.514501,112.613247,66.529665,-85.292754,0.272229
0.020000,200.929590,248.455779,144.792678,113.908863,64.780774,-87.444519,0.246714
0.020000,203.170941,248.985683,147.095818,115.156968,62.405259,-118.775760,0.216957
0.020000,205.451040,249.448662,149.422446,116.331426,58.722919,-184.117018,0.183081
0.020000,207.767203,249.833070,151.770292,117.392282,53.042793,-284.006298,0.145274
0.020000,210.114525,250.127573,154.136017,118.286252,44.698505,-417.214374,0.103815
0.020000,212.485596,250.321693,156.515020,118.950176,33.196203,-575.115137,0.059087
0.020000,214.870421,250.406480,158.901352,119.316586,18.320463,-743.786966,0.011586
0.020000,217.256654,250.375244,161.287790,119.321874,0.264432,-902.801550,6.245100
0.020000,219.630162,250.224212,163.666098,118.915435,-20.321948,-1029.319010,6.193946
0.020000,221.975906,249.952968,166.027473,118.068736,-42.334982,-1100.651692,6.142042
0.020000,224.278983,249.564561,168.363072,116.779934,-64.440085,-1105.255167,6.090126
0.020000,226.525681,249.065246,170.664586,115.075708,-85.211290,-1038.560232,6.038892
0.020000,228.704338,248.463894,172.924712,113.006305,-103.470152,-912.943126,5.988948
0.020000,230.805920,247.771200,175.137510,110.639883,-118.321089,-742.546819,5.940790
0.020000,232.824160,246.998849,177.298485,108.048787,-129.554833,-561.687199,5.894792
0.020000,234.755547,246.158720,179.404684,105.309950,-136.941846,-369.350672,5.851202
0.020000,236.126595,245.519443,180.917446,75.638070,-1483.593982,-67332.606782,5.851018
0.020000,237.432249,244.924046,182.352448,71.750106,-194.398205,64459.788852,5.859055
0.020000,238.755508,244.330657,183.802663,72.510757,38.032526,11621.536544,5.863664
0.020000,240.091928,243.736160,185.265348,73.134248,31.174547,-342.898991,5.865074
0.020000,241.437693,243.137321,186.738335,73.649354,25.755328,-270.960941,5.863466
0.020000,242.789491,242.530838,188.219948,74.080650,21.564810,-209.525907,5.858978
0.020000,244.144398,241.913360,189.708925,74.448846,18.409757,-157.752634,5.851718
0.020000,245.499774,241.281511,191.204345,74.770975,16.106488,-115.163454,5.841760
0.020000,246.853158,240.631901,192.705557,75.060631,14.482809,-81.183951,5.829159
0.020000,248.202167,239.961152,194.212120,75.328116,13.374240,-55.428417,5.813952
0.020000,249.544400,239.265921,195.723720,75.580003,12.594362,-38.993931,5.796166
0.020000,250.877343,238.542939,197.240110,75.819515,11.975601,-30.938065,5.775819
0.020000,252.198273,237.789073,198.761021,76.045563,11.302385,-33.660771,5.752935
0.020000,253.504177,237.001397,200.286084,76.253159,10.379779,-46.130311,5.727545
0.020000,254.791668,236.177304,201.814732,76.432381,8.961106,-70.933624,5.699695
0.020000,256.056931,235.314628,203.346104,76.568607,6.811297,-107.490447,5.669458
0.020000,257.295696,234.411798,204.878958,76.642709,3.705093,-155.310235,5.636937
0.020000,258.503249,233.468002,206.411581,76.631150,-0.577933,-214.151303,5.602274
0.020000,259.674496,232.483358,207.941727,76.507262,-6.194425,-280.824594,5.565657
0.020000,260.804090,231.459061,209.466576,76.242494,-13.238376,-352.197554,5.527321
0.020000,261.886621,230.397493,210.982756,75.808960,-21.676723,-421.917335,5.487547
0.020000,262.916846,229.302265,212.486381,75.181251,-31.385438,-485.435732,5.446658
0.020000,263.889972,228.178176,213.973172,74.339582,-42.083461,-534.901165,5.405013
0.020000,264.801918,227.031070,215.438607,73.271750,-53.391569,-565.405427,5.362987
0.020000,265.649569,225.867613,216.878101,71.974707,-64.852173,-573.030162,5.320964
0.020000,266.430936,224.695007,218.287193,70.454567,-76.006984,-557.740549,5.279314
0.020000,267.145263,223.520644,219.661744,68.727568,-86.349968,-517.149207,5.238383
0.020000,267.793008,222.351802,220.998070,66.816291,-95.563814,-460.692331,5.198478
0.020000,268.375756,221.195345,222.293055,64.749270,-103.351049,-389.361710,5.159860
0.020000,268.896056,220.057519,223.544199,62.557189,-109.604071,-312.651096,5.122735
0.020000,269.357227,218.943781,224.749641,60.272081,-114.255395,-232.566201,5.087261
0.020000,269.763127,217.858765,225.908095,57.922709,-117.468584,-160.659451,5.053542
0.020000,270.117965,216.806242,227.018822,55.536331,-119.318929,-92.517278,5.021641
0.020000,270.426108,215.789175,228.081544,53.136106,-120.011222,-34.614619,4.991581
0.020000,270.691935,214.809795,229.096358,50.740719,-119.769367,12.092730,4.963355
0.020000,270.919712,213.869711,230.063644,48.364284,-118.821745,47.381105,4.936930
0.020000,271.113517,212.969990,230.984001,46.017845,-117.321944,74.990019,4.912256
0.020000,271.277188,212.111253,231.858197,43.709794,-115.402578,95.968316,4.889269
0.020000,271.414282,211.293795,232.687071,41.443715,-113.303962,104.930831,4.867900
0.020000,271.528067,210.517640,233.471521,39.222530,-111.059232,112.236472,4.848072
0.020000,271.621531,209.782572,234.212508,37.049317,-108.660653,119.928945,4.829708
0.020000,271.697370,209.088292,234.910918,34.920489,-106.441373,110.963989,4.812731
0.020000,271.758023,208.434367,235.567649,32.836589,-104.195029,112.317195,4.797068
0.020000,271.805676,207.820281,236.183581,30.796595,-101.999685,109.767220,4.782645
0.020000,271.842288,207.245509,236.759518,28.796839,-99.987814,100.593551,4.769395
0.020000,271.869604,206.709522,237.296201,26.834165,-98.133685,92.706442,4.757257
0.020000,271.889182,206.211747,237.794361,24.907970,-96.309740,91.197281,4.746170
0.020000,271.902400,205.751694,238.254604,23.012164,-94.790336,75.970203,4.736081
0.020000,271.910483,205.328822,238.677553,21.147451,-93.235632,77.735174,4.726941
0.020000,271.914509,204.942663,239.063733,19.308995,-91.922818,65.640693,4.718706
0.020000,271.915427,204.592794,239.413603,17.493495,-90.774978,57.392021,4.711335
0.020000,271.914067,204.278775,239.727625,15.701099,-89.619781,57.759845,4.704793
0.020000,271.911150,204.000254,240.006162,13.926841,-88.712908,45.343670,4.699048
0.020000,271.907297,203.756900,240.249546,12.169216,-87.881261,41.582339,4.694072
0.020000,271.903036,203.548430,240.458059,10.425659,-87.177877,35.169184,4.689842
0.020000,271.898811,203.374592,240.631948,8.694468,-86.559503,30.918705,4.686338
0.020000,271.894983,203.235175,240.771418,6.973469,-86.049975,25.476393,4.683543
0.020000,271.891839,203.130031,240.876610,5.259594,-85.693728,17.812377,4.681444
0.020000,271.889590,203.059018,240.947658,3.552401,-85.359660,16.703368,4.680030
0.020000,271.888380,203.022052,240.984643,1.849287,-85.155712,10.197418,4.679295
0.020000,271.888024,203.011334,240.995368,0.536211,-65.653795,975.095853,4.679083
0.020000,271.887999,203.010596,240.996106,0.036897,-24.965716,2034.403933,4.679068
0.020000,271.887999,203.010596,240.996106,0.000000,-1.844837,1156.043962,4.679068
