dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,132.933826,230.596157,74.415642,97.158313,87.401078,46.219859,0.254146
0.020000,134.847983,231.096624,76.394142,98.925015,88.335091,46.700649,0.257172
0.020000,136.795352,231.611219,78.408355,100.710647,89.281635,47.327239,0.259375
0.020000,138.776687,232.138558,80.458666,102.515549,90.245086,48.172510,0.260722
0.020000,140.792800,232.677106,82.545469,104.340114,91.228252,49.158334,0.261181
0.020000,142.844556,233.225173,84.669165,106.184794,92.233974,50.286081,0.260717
0.020000,144.932878,233.780906,86.830166,108.050077,93.264156,51.509087,0.259298
0.020000,147.058737,234.342275,89.028895,109.936470,94.319638,52.774113,0.256887
0.020000,149.223152,234.907062,91.265785,111.844471,95.400095,54.022871,0.253449
0.020000,151.427179,235.472852,93.541276,113.774531,96.502954,55.142943,0.248947
0.020000,153.671909,236.037020,95.855816,115.727024,97.624651,56.084845,0.243342
0.020000,155.958449,236.596714,98.209860,117.702178,98.757700,56.652471,0.236599
0.020000,158.287910,237.148847,100.603860,119.700019,99.892054,56.717678,0.228678
0.020000,160.661388,237.690080,103.038266,121.720319,101.015023,56.148433,0.219542
0.020000,163.079944,238.216814,105.513516,123.762477,102.107908,54.644278,0.209155
0.020000,165.544571,238.725177,108.030025,125.825452,103.148722,52.040696,0.197482
0.020000,168.056164,239.211020,110.588178,127.907643,104.109556,48.041667,0.184491
0.020000,170.615486,239.669911,113.188314,130.006792,104.957478,42.396099,0.170154
0.020000,173.116144,240.080580,115.722468,126.707723,-164.953466,-13495.547163,0.157524
0.020000,175.188089,240.443927,117.826031,105.178168,-1076.477762,-45576.214804,0.188868
0.020000,177.311926,240.881035,119.994382,108.417553,161.969265,61922.351333,0.216291
0.020000,179.469171,241.382306,122.209101,110.735920,115.918352,-2302.545638,0.239576
0.020000,181.643394,241.936306,124.452795,112.184700,72.438999,-2173.967654,0.258695
0.020000,183.829274,242.533248,126.718718,113.296177,55.573854,-843.257261,0.273811
0.020000,186.026132,243.164449,129.004457,114.286931,49.537675,-301.808936,0.285123
0.020000,188.233787,243.821484,131.307810,115.167668,44.036881,-275.039684,0.292816
0.020000,190.452499,244.496202,133.626846,115.951793,39.206249,-241.531594,0.297049
0.020000,192.682896,245.180716,135.959919,116.653627,35.091675,-205.728703,0.297961
0.020000,194.925888,245.867371,138.305662,117.287168,31.677049,-170.731304,0.295663
0.020000,197.182586,246.548697,140.662968,117.865299,28.906545,-138.525229,0.290250
0.020000,199.454200,247.217357,143.030949,118.399067,26.688403,-110.907094,0.281794
0.020000,201.741940,247.866093,145.408893,118.897162,24.904752,-89.182531,0.270354
0.020000,204.046907,248.487678,147.796201,119.365406,23.412188,-74.628196,0.255981
0.020000,206.369969,249.074879,150.192327,119.806307,22.045066,-68.356135,0.238720
0.020000,208.711626,249.620443,152.596697,120.218506,20.609934,-71.756564,0.218619
0.020000,211.071867,250.117098,155.008627,120.596504,18.899911,-85.501147,0.195734
0.020000,213.450017,250.557599,157.427229,120.930111,16.680340,-110.978546,0.170139
0.020000,215.844581,250.934809,159.851322,121.204622,13.725585,-147.737761,0.141932
0.020000,218.253106,251.241823,162.279335,121.400682,9.802973,-196.130591,0.111246
0.020000,220.672069,251.472148,164.709239,121.495185,4.725161,-253.890609,0.078247
0.020000,223.096815,251.619915,167.138483,121.462211,-1.648724,-318.694265,0.043150
0.020000,225.521564,251.680134,169.563980,121.274826,-9.369224,-386.025017,0.006212
0.020000,227.939507,251.648939,171.982125,120.907239,-18.379336,-450.505582,6.250918
0.020000,230.342999,251.523834,174.388870,120.337282,-28.497848,-505.925601,6.211235
0.020000,232.723826,251.303864,176.779838,119.548368,-39.445733,-547.394241,6.170715
0.020000,235.073572,250.989717,179.150490,118.532605,-50.788123,-567.119516,6.129734
0.020000,237.383972,250.583716,181.496291,117.290084,-62.126054,-566.896526,6.088672
0.020000,239.647294,250.089708,183.812899,115.830392,-72.984587,-542.926653,6.047890
0.020000,241.856679,249.512849,186.096351,114.172566,-82.891317,-495.336524,6.007719
0.020000,244.006328,248.859337,188.343141,112.339521,-91.652254,-438.046840,5.968452
0.020000,246.091683,248.136093,190.550353,110.360599,-98.946108,-364.692686,5.930331
0.020000,248.109473,247.350438,192.715701,108.267420,-104.658934,-285.641290,5.893547
0.020000,250.057606,246.509836,194.837454,106.087641,-108.988949,-216.500793,5.858244
0.020000,251.480867,245.855933,196.403742,78.314408,-1388.661635,-63983.634300,5.862789
0.020000,252.690949,245.335589,197.720958,65.860793,-622.680781,38299.042698,5.890232
0.020000,253.951836,244.829722,199.079537,67.928952,103.407943,36304.436217,5.912076
0.020000,255.254394,244.336061,200.472505,69.648380,85.971394,-871.827440,5.928903
0.020000,256.590802,243.851631,201.894004,71.074933,71.327665,-732.186456,5.941201
0.020000,257.954473,243.372990,203.339235,72.261594,59.333078,-599.729362,5.949369
0.020000,259.339904,242.896391,204.804352,73.255814,49.710979,-481.104931,5.953727
0.020000,260.742515,242.417889,206.286338,74.099298,42.174209,-376.838509,5.954527
0.020000,262.158482,241.933408,207.782895,74.827860,36.428103,-287.305288,5.951960
0.020000,263.584577,241.438774,209.292336,75.472033,32.208634,-210.973441,5.946167
0.020000,265.018024,240.929732,210.813484,76.057446,29.270644,-146.899500,5.937246
0.020000,266.456353,240.401949,212.345589,76.605238,27.389587,-94.052889,5.925258
0.020000,267.897266,239.851025,213.888232,77.132162,26.346208,-52.168953,5.910239
0.020000,269.338491,239.272501,215.441236,77.650158,25.899834,-22.318685,5.892204
0.020000,270.777649,238.661885,217.004574,78.166935,25.838811,-3.051151,5.871154
0.020000,272.212098,238.014705,218.578260,78.684272,25.866880,1.403468,5.847089
0.020000,273.638796,237.326589,220.162233,79.198663,25.719525,-7.367775,5.820013
0.020000,275.054135,236.593392,221.756210,79.698838,25.008759,-35.538258,5.789949
0.020000,276.453828,235.811364,223.359552,80.167137,23.414942,-79.690867,5.756952
0.020000,277.832795,234.977379,224.971099,80.577321,20.509196,-145.287321,5.721117
0.020000,279.185134,234.089197,226.589026,80.896331,15.950519,-227.933831,5.682597
0.020000,280.504143,233.145766,228.210705,81.083994,9.383144,-328.368735,5.641610
0.020000,281.782489,232.147506,229.832646,81.097042,0.652390,-436.537698,5.598448
0.020000,283.012461,231.096551,231.450465,80.890937,-10.305262,-547.882622,5.553476
0.020000,284.186363,229.996879,233.058982,80.425838,-23.254934,-647.483592,5.507126
0.020000,285.296978,228.854300,234.652391,79.670439,-37.769934,-725.749993,5.459881
0.020000,286.338043,227.676262,236.224520,78.606462,-53.198865,-771.446547,5.412258
0.020000,287.304695,226.471487,237.769155,77.231746,-68.735791,-776.846300,5.364774
0.020000,288.193759,225.249498,239.280344,75.559471,-83.613745,-743.897718,5.317924
0.020000,289.003923,224.020049,240.752727,73.619151,-97.015994,-670.112431,5.272157
0.020000,289.735671,222.792633,242.181714,71.449358,-108.489645,-573.682569,5.227854
0.020000,290.391124,221.576013,243.563663,69.097448,-117.595525,-455.293990,5.185320
0.020000,290.973721,220.377961,244.895859,66.609801,-124.382333,-339.340431,5.144780
0.020000,291.487897,219.205031,246.176540,64.034039,-128.788088,-220.287755,5.106383
0.020000,291.938714,218.062585,247.404717,61.408848,-131.259572,-123.574191,5.070207
0.020000,292.331587,216.954745,248.580156,58.771969,-131.843951,-29.218952,5.036276
0.020000,292.671983,215.884631,249.703106,56.147473,-131.224788,30.958146,5.004567
0.020000,292.965268,214.854419,250.774251,53.557249,-129.511208,85.679029,4.975023
0.020000,293.216565,213.865499,251.794601,51.017489,-126.987996,126.160576,4.947560
0.020000,293.430651,212.918715,252.765287,48.534333,-124.157805,141.509576,4.922084
0.020000,293.611936,212.014409,253.687585,46.114893,-120.971979,159.291283,4.898487
0.020000,293.764443,211.152547,254.562836,43.762564,-117.616458,167.776059,4.876659
0.020000,293.891800,210.332882,255.392337,41.475007,-114.377842,161.930792,4.856491
0.020000,293.997269,209.554959,256.177377,39.252013,-111.149698,161.407214,4.837876
0.020000,294.083765,208.818231,256.919165,37.089408,-108.130279,150.970968,4.820713
0.020000,294.153891,208.122038,257.618880,34.985773,-105.181738,147.427005,4.804904
0.020000,294.209954,207.465752,258.277557,32.933824,-102.597476,129.213129,4.790362
0.020000,294.254009,206.848643,258.896236,30.933952,-99.993593,130.194136,4.777002
0.020000,294.287872,206.270093,259.475776,28.977025,-97.846357,107.361788,4.764748
0.020000,294.313159,205.729394,260.017066,27.064473,-95.627584,110.938675,4.753532
0.020000,294.331293,205.225986,260.520801,25.186761,-93.885612,87.098601,4.743291
0.020000,294.343537,204.759228,260.987719,23.345906,-92.042745,92.143342,4.733966
0.020000,294.351003,204.328582,261.418430,21.535532,-90.518678,76.203346,4.725507
0.020000,294.354672,203.933576,261.813453,19.751176,-89.217809,65.043475,4.717868
0.020000,294.355407,203.573734,262.173296,17.992140,-87.951821,63.299393,4.711009
0.020000,294.353962,203.248642,262.498391,16.254737,-86.870126,54.084740,4.704892
0.020000,294.350995,202.957915,262.789134,14.537128,-85.880435,49.484544,4.699486
0.020000,294.347075,202.701206,263.045873,12.836957,-85.008596,43.591972,4.694762
0.020000,294.342691,202.478280,263.268841,11.148434,-84.426118,29.123903,4.690697
0.020000,294.338256,202.288830,263.458343,9.475087,-83.667373,37.937253,4.687270
0.020000,294.334113,202.132657,263.614571,7.811380,-83.185312,24.103021,4.684464
0.020000,294.330540,202.009604,263.737677,6.155290,-82.804520,19.039613,4.682265
0.020000,294.327753,201.919516,263.827807,4.506514,-82.438786,18.286671,4.680661
0.020000,294.325909,201.862324,263.885029,2.861110,-82.270236,8.427546,4.679646
0.020000,294.325034,201.835814,263.911553,1.326200,-76.745491,276.237249,4.679176
0.020000,294.324831,201.829711,263.917660,0.305357,-51.042122,1285.168413,4.679068
0.020000,294.324831,201.829711,263.917660,0.000000,-15.267870,1788.712606,4.679068
