dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,157.340375,212.212712,99.515844,108.371523,32.647563,-55.222919,0.248947
0.020000,159.454659,212.744107,101.695884,109.002022,31.524958,-56.130211,0.243342
0.020000,161.583990,213.265334,103.888081,109.609831,30.390444,-56.725745,0.236599
0.020000,163.728469,213.773640,106.091979,110.194908,29.253845,-56.829905,0.228678
0.020000,165.888175,214.266146,108.307129,110.757498,28.129521,-56.216224,0.219542
0.020000,168.063149,214.739854,110.533093,111.298185,27.034351,-54.758514,0.209155
0.020000,170.253398,215.191649,112.769453,111.818012,25.991328,-52.151133,0.197482
0.020000,172.458879,215.618307,115.015824,112.318573,25.028090,-48.161914,0.184491
0.020000,174.679503,216.016502,117.271867,112.802142,24.178433,-42.482861,0.170154
0.020000,176.881111,216.377731,119.502913,111.552282,-62.493029,-4333.573088,0.157524
0.020000,179.694016,216.870708,122.358690,142.788833,1561.827569,81216.029891,0.188868
0.020000,182.462521,217.440230,125.185167,141.323898,-73.246723,-81753.714595,0.216291
0.020000,185.164140,218.067776,127.958714,138.677304,-132.329704,-2954.149014,0.239576
0.020000,187.783058,218.734915,130.661269,135.127781,-177.476144,-2257.322036,0.258695
0.020000,190.318925,219.427308,133.289963,131.434691,-184.654515,-358.918544,0.273811
0.020000,192.776750,220.133401,135.847201,127.861906,-178.639251,300.763206,0.285123
0.020000,195.161372,220.843047,138.335176,124.398751,-173.157757,274.074720,0.292816
0.020000,197.477300,221.547298,140.755815,121.031931,-168.341022,240.836751,0.297049
0.020000,199.728606,222.238223,143.110759,117.747189,-164.237064,205.197865,0.297961
0.020000,201.918877,222.908753,145.401369,114.530507,-160.834098,170.148315,0.295663
0.020000,204.051186,223.552559,147.628750,111.369054,-158.072655,138.072178,0.290250
0.020000,206.128099,224.163961,149.793786,108.251792,-155.863102,110.477649,0.281794
0.020000,208.151693,224.737862,151.897187,105.170049,-154.087138,88.798155,0.270354
0.020000,210.123588,225.269712,153.939547,102.118006,-152.602160,74.248904,0.255981
0.020000,212.044996,225.755487,155.921411,99.093208,-151.239931,68.111469,0.238720
0.020000,213.916780,226.191692,157.843350,96.096957,-149.812508,71.371139,0.218619
0.020000,215.739534,226.575371,159.706048,93.134874,-148.104196,85.415596,0.195734
0.020000,217.513671,226.904128,161.510388,90.217023,-145.892505,110.584572,0.170139
0.020000,219.239533,227.176141,163.257554,87.358289,-142.936719,147.789295,0.141932
0.020000,220.917495,227.390177,164.949112,84.577932,-139.017838,195.944064,0.111246
0.020000,222.548090,227.545582,166.587096,81.899192,-133.937015,254.041136,0.078247
0.020000,224.132103,227.642255,168.174056,79.347986,-127.560312,318.835144,0.043150
0.020000,225.670651,227.680597,169.713082,76.951293,-119.834644,386.283414,0.006212
0.020000,227.165228,227.661432,171.207781,74.734968,-110.816256,450.919383,6.250918
0.020000,228.617693,227.585929,172.662208,72.721330,-100.681896,506.718019,6.211235
0.020000,230.030215,227.455500,174.080738,70.926534,-89.739803,547.104617,6.170715
0.020000,231.405175,227.271731,175.467925,69.359341,-78.359653,569.007525,6.129734
0.020000,232.745028,227.036312,176.828303,68.018875,-67.023303,566.817480,6.088672
0.020000,234.052162,226.751017,178.166209,66.895331,-56.177160,542.307148,6.047890
0.020000,235.328790,226.417683,179.485637,65.971363,-46.198399,498.938078,6.007719
0.020000,236.576816,226.038243,180.790069,65.221627,-37.486825,435.578692,5.968452
0.020000,237.797809,225.614733,182.082425,64.617805,-30.191077,364.787377,5.930331
0.020000,238.992987,225.149319,183.365025,64.129986,-24.390970,290.005376,5.893547
0.020000,240.163200,224.644321,184.639553,63.726386,-20.180018,210.547581,5.858244
0.020000,241.685923,223.945682,186.314898,83.767285,1002.044958,51111.248787,5.862789
0.020000,243.500902,223.164820,188.290725,98.791337,751.202635,-12542.116126,5.890232
0.020000,245.248253,222.463506,190.173563,94.141904,-232.471668,-49183.715145,5.912076
0.020000,246.928387,221.826560,191.970380,89.840830,-215.053694,870.898707,5.928903
0.020000,248.542232,221.241445,193.687020,85.832022,-200.440432,730.663076,5.941201
0.020000,250.090843,220.697820,195.328278,82.062874,-188.457399,599.151678,5.949369
0.020000,251.575175,220.187164,196.897994,78.485820,-178.852707,480.234589,5.953727
0.020000,252.995958,219.702457,198.399182,75.059386,-171.321688,376.550947,5.954527
0.020000,254.353644,219.237935,199.834136,71.747698,-165.584408,286.864021,5.951960
0.020000,255.648393,218.788896,201.204541,68.520258,-161.371959,210.622404,5.946167
0.020000,256.880082,218.351558,202.511570,65.351428,-158.441506,146.522696,5.937246
0.020000,258.048344,217.922951,203.755973,62.220165,-156.563144,93.918054,5.925258
0.020000,259.152612,217.500835,204.938170,59.109840,-155.516262,52.344123,5.910239
0.020000,260.192188,217.083649,206.058331,56.008065,-155.088742,21.375993,5.892204
0.020000,261.166336,216.670462,207.116485,52.907676,-155.019443,3.464946,5.871154
0.020000,262.074385,216.260929,208.112612,49.806394,-155.064105,-2.233100,5.847089
0.020000,262.915865,215.855242,209.046781,46.708427,-154.898344,8.288036,5.820013
0.020000,263.690645,215.454066,209.919264,43.624145,-154.214101,34.212175,5.789949
0.020000,264.399107,215.058443,210.730704,40.571983,-152.608115,80.299291,5.756952
0.020000,265.042293,214.669670,211.482258,37.577706,-149.713866,144.712446,5.721117
0.020000,265.622056,214.289123,212.175756,34.674938,-145.138412,228.772728,5.682597
0.020000,266.141141,213.918074,212.813822,31.903259,-138.583950,327.723078,5.641610
0.020000,266.603215,213.557465,213.399954,29.306600,-129.832907,437.552142,5.598448
0.020000,267.012783,213.207719,213.938533,26.928988,-118.880646,547.613083,5.553476
0.020000,267.375016,212.868581,214.434746,24.810641,-105.917322,648.166186,5.507126
0.020000,267.695478,212.539055,214.894403,22.982825,-91.390812,726.325510,5.459881
0.020000,267.979806,212.217442,215.323677,21.463741,-75.954181,771.831533,5.412258
0.020000,268.233374,211.901493,215.728796,20.255904,-60.391884,778.114850,5.364774
0.020000,268.461017,211.588646,216.115700,19.345206,-45.534884,742.850007,5.317924
0.020000,268.666843,211.276297,216.489766,18.703340,-32.093315,672.078462,5.272157
0.020000,268.854147,210.962080,216.855574,18.290392,-20.647365,572.297468,5.227854
0.020000,269.025438,210.644066,217.216785,18.060532,-11.493004,457.718061,5.185320
0.020000,269.182531,210.320921,217.576092,17.965339,-4.759679,336.666250,5.144780
0.020000,269.326696,209.991934,217.935279,17.959369,-0.298493,223.059316,5.106383
0.020000,269.458799,209.657027,218.295299,18.000999,2.081526,119.000934,5.070207
0.020000,269.579457,209.316645,218.656434,18.056733,2.786695,35.258454,5.036276
0.020000,269.689134,208.971697,219.018398,18.098192,2.072935,-35.687992,5.004567
0.020000,269.788239,208.623420,219.380501,18.105154,0.348102,-86.241669,4.975023
0.020000,269.877180,208.273265,219.741775,18.063704,-2.072486,-121.029367,4.947560
0.020000,269.956384,207.922839,220.101041,17.963292,-5.020603,-147.405886,4.922084
0.020000,270.026327,207.573794,220.457024,17.799183,-8.205459,-159.242788,4.898487
0.020000,270.087532,207.227772,220.808418,17.569678,-11.475228,-163.488432,4.876659
0.020000,270.140554,206.886384,221.153898,17.274027,-14.782564,-165.366823,4.856491
0.020000,270.185986,206.551157,221.492190,16.914590,-17.971875,-159.465548,4.837876
0.020000,270.224437,206.223533,221.822063,16.493632,-21.047857,-153.799114,4.820713
0.020000,270.256527,205.904832,222.142375,16.015613,-23.900957,-142.654974,4.804904
0.020000,270.282874,205.596297,222.452033,15.482888,-26.636274,-136.765856,4.790362
0.020000,270.304088,205.299021,222.750065,14.901593,-29.064739,-121.423253,4.777002
0.020000,270.320763,205.014041,223.035532,14.273386,-31.410332,-117.279627,4.764748
0.020000,270.333469,204.742240,223.307630,13.604883,-33.425171,-100.741971,4.753532
0.020000,270.342751,204.484466,223.565571,12.897058,-35.391251,-98.304013,4.743291
0.020000,270.349123,204.241422,223.808699,12.156398,-37.033013,-82.088095,4.733966
0.020000,270.353068,204.013759,224.036396,11.384830,-38.578402,-77.269449,4.725507
0.020000,270.355033,203.802071,224.248093,10.584859,-39.998556,-71.007684,4.717868
0.020000,270.355430,203.606858,224.443307,9.760679,-41.208959,-60.520157,4.711009
0.020000,270.354637,203.428568,224.621599,8.914603,-42.303837,-54.743887,4.704892
0.020000,270.352993,203.267583,224.782592,8.049648,-43.247716,-47.193985,4.699486
0.020000,270.350804,203.124234,224.925958,7.168300,-44.067441,-40.986254,4.694762
0.020000,270.348338,202.998841,225.051375,6.270864,-44.871783,-40.217085,4.690697
0.020000,270.345827,202.891617,225.158628,5.362666,-45.409910,-26.906361,4.687270
0.020000,270.343470,202.802773,225.247504,4.443774,-45.944584,-26.733680,4.684464
0.020000,270.341429,202.732481,225.317825,3.516061,-46.385649,-22.053235,4.682265
0.020000,270.339832,202.680861,225.369470,2.582267,-46.689717,-15.203394,4.680661
0.020000,270.338773,202.648019,225.402329,1.642952,-46.965750,-13.801687,4.679646
0.020000,270.338270,202.632777,225.417579,0.762476,-44.023790,147.098005,4.679176
0.020000,270.338153,202.629266,225.421092,0.175643,-29.341650,734.107026,4.679068
0.020000,270.338153,202.629266,225.421092,0.000000,-8.782144,1027.975306,4.679068
